WKT,osm_id,name,type
"LINESTRING (18.534947 54.505242,18.5350295 54.5023934,18.5340222 54.4992236)",28167801,,rail
"LINESTRING (20.9982538 52.0537991,21.0016146 52.0547206,21.004915 52.055594,21.007081 52.0562022,21.0074753 52.0563551,21.0078096 52.0565817,21.0080545 52.0568705,21.0082093 52.0572534,21.0085467 52.0580205,21.008821 52.058616,21.0092067 52.0591061,21.0097296 52.0596595,21.0107239 52.0604131,21.0122067 52.0612668,21.0135781 52.0620467,21.0161378 52.0634706,21.0175809 52.0643917,21.0182323 52.0647869)",28273493,Grójecka Kolej Dojazdowa,narrow_gauge
"LINESTRING (23.3246608 53.3360138,23.3262218 53.3378662,23.3265088 53.3384771,23.3266222 53.3393001,23.3265693 53.3404052)",28286629,,abandoned
"LINESTRING (23.3265693 53.3404052,23.3260013 53.3417613,23.3252542 53.3424883,23.3247284 53.3429013,23.3234692 53.3437852,23.3223135 53.3443027,23.320717 53.3447501,23.3190438 53.3449605,23.3173559 53.3449987,23.3160388 53.3449223)",28286632,,abandoned
"LINESTRING (19.941697 50.0756485,19.9409146 50.0758018)",28289220,,tram
"LINESTRING (19.9409146 50.0758018,19.9408633 50.0758174,19.9407161 50.075863,19.9402731 50.0760007,19.9395968 50.076168,19.9393801 50.0762997,19.9379614 50.077608,19.9378834 50.0777657,19.9378214 50.0779168,19.9378495 50.0781168,19.9379151 50.0783198,19.9381008 50.078521)",28289221,,tram
"LINESTRING (23.5675725 53.4220424,23.5643166 53.4202733,23.5608593 53.4190189,23.5581165 53.4181521,23.5568663 53.4180153,23.5557883 53.4180637,23.5551903 53.4182487,23.5547572 53.418295)",28321380,,rail
"LINESTRING (18.6163413 54.377926,18.6233481 54.375407)",28343068,,rail
"LINESTRING (18.6156693 54.3781423,18.6163413 54.377926)",28343069,,rail
"LINESTRING (18.6240904 54.3751435,18.6295034 54.3732959,18.6310266 54.3726323,18.6323256 54.3717769,18.6337094 54.3706994,18.6416303 54.3644766,18.6423308 54.3639061,18.6428781 54.3634391,18.6432781 54.3630511,18.6435356 54.3626784,18.64377 54.362277,18.643956 54.361737,18.644052 54.361205,18.644156 54.360198,18.644106 54.359674,18.644249 54.359331,18.644287 54.358973,18.644155 54.358339,18.6437526 54.3569528,18.6438028 54.3552302)",28343070,,rail
"LINESTRING (18.6233481 54.375407,18.6240904 54.3751435)",28343071,,rail
"LINESTRING (16.9534522 51.0108024,16.955258 51.014085,16.9563769 51.015662,16.956672 51.0159558,16.9583886 51.0172433,16.9652978 51.0219707)",28343632,,rail
"LINESTRING (15.299939 51.6145916,15.3002081 51.6142516)",28344396,,rail
"LINESTRING (15.3002081 51.6142516,15.3013683 51.6129447,15.3032704 51.6114452)",28344397,,rail
"LINESTRING (15.3032704 51.6114452,15.3037715 51.6111283)",28344398,,rail
"LINESTRING (15.3037715 51.6111283,15.3082627 51.6085596,15.3132396 51.6053013,15.3143708 51.6045207,15.3178807 51.6028233,15.3243772 51.5991108,15.3281801 51.597169,15.33411 51.5942071,15.335943 51.5934686,15.3396241 51.5922822,15.3420397 51.5916715,15.3440804 51.5912472)",28344399,,rail
"LINESTRING (15.3005918 51.6080485,15.3014544 51.607885)",28344400,,rail
"LINESTRING (15.3014544 51.607885,15.3074044 51.6070671,15.3085825 51.606812,15.3106613 51.6063511,15.3132396 51.6053013)",28344401,,rail
"LINESTRING (15.2815968 51.6116629,15.2821598 51.6115727)",28344402,,rail
"LINESTRING (15.2821598 51.6115727,15.2865362 51.6108679,15.2940738 51.6095725,15.3005918 51.6080485)",28344403,,rail
"LINESTRING (15.3440804 51.5912472,15.3450967 51.5910716)",28344406,,rail
"LINESTRING (15.3450967 51.5910716,15.3636513 51.5889413,15.3777855 51.5874465,15.4134911 51.5851,15.4399269 51.5827534,15.4629296 51.5816867,15.489374 51.5770803,15.515121 51.5718291,15.5225443 51.5703541,15.5259397 51.5697985,15.5295012 51.5694149,15.5344196 51.5690557,15.536387 51.5690683,15.5387499 51.5692195,15.5407522 51.569558,15.5447027 51.5701398,15.5461583 51.5704628,15.5482136 51.5712281,15.5501785 51.5720803,15.5518088 51.5732545,15.5533203 51.5745227,15.5555027 51.5759067,15.5577922 51.5769917,15.560249 51.5778818,15.5625804 51.5784601,15.5646899 51.5788002,15.587991 51.5812392,15.5961055 51.5820528,15.614314 51.5839152,15.6223635 51.5847186,15.6352776 51.5861667,15.654847 51.5946986,15.6648033 51.5964048,15.6860894 51.5968314)",28344407,,rail
"LINESTRING (18.3723949 54.3479306,18.3696913 54.3464197,18.3680176 54.3456542,18.3663868 54.345244,18.3639578 54.3446786,18.3562159 54.3433078,18.352611 54.3427274,18.3448605 54.3412914,18.3438734 54.3411813,18.341925 54.3405809,18.3381742 54.3390998,18.3363031 54.338064,18.3346294 54.3365728,18.3335308 54.334521,18.3334793 54.3338855,18.3329815 54.331243,18.332724 54.3298717,18.3323807 54.3279197,18.3321918 54.3266434,18.3307928 54.3249916,18.3287672 54.3230494,18.3271622 54.3217829,18.3248447 54.3207567,18.3222698 54.3206866,18.3201498 54.3208068,18.3179354 54.3204864,18.3155321 54.319335,18.3146137 54.3184839,18.3138155 54.3178831,18.3126396 54.3171822,18.3107084 54.3160157,18.3097128 54.3151245,18.3092236 54.314724,18.3085369 54.3134222,18.3074211 54.3122205,18.306992 54.309156,18.3033871 54.3075536,18.2984089 54.3043486,18.2855343 54.3001416,18.2702564 54.2961346,18.2616734 54.2895221,18.2534336 54.2860151,18.2398724 54.2866163,18.2311176 54.2874179,18.2261394 54.2859149,18.2160114 54.2853136,18.2084583 54.283109,18.2034801 54.2809043,18.1944174 54.2747723,18.1930647 54.271244,18.192253 54.2679788,18.1909002 54.2647659,18.1892769 54.2633965,18.1832345 54.2607627,18.1765609 54.2577073,18.1741259 54.2566537,18.1725927 54.2550206,18.1720516 54.2529131,18.1719614 54.2511218,18.1711498 54.2492776,18.1687148 54.2475387,18.1646565 54.2456417,18.1625822 54.2433758,18.1610491 54.2412677,18.158073 54.2386853,18.1560889 54.2370514,18.1538343 54.2355229,18.1499564 54.2340997,18.1469803 54.2331509,18.1426514 54.2331509,18.1389538 54.233678,18.1354366 54.2343106,18.1305667 54.234416,18.1255163 54.2347849,18.1220893 54.2354702,18.117039 54.2352066,18.1118083 54.2347322,18.1065775 54.2349958,18.1025192 54.2357864,18.0990757 54.2364494)",28344981,,rail
"LINESTRING (15.5946755 51.3571785,15.5943113 51.3565444)",28345091,,rail
"LINESTRING (15.5943113 51.3565444,15.5915816 51.3526987,15.5875557 51.3455484,15.5841225 51.3371842,15.5810326 51.3313928,15.5813759 51.3277459,15.5834359 51.3249569,15.5892723 51.3161598,15.5930489 51.3114387,15.599572 51.3082195,15.6033486 51.3056439,15.6036919 51.3037122,15.6019753 51.2992045,15.5964821 51.2938376,15.5940789 51.2891142,15.5927056 51.2852492,15.590989 51.2805249,15.5854958 51.2742967,15.5820626 51.2691417,15.5779169 51.2671252,15.5758828 51.2661344)",28345092,,rail
"LINESTRING (16.0583473 51.174938,16.0597896 51.1752753)",28366245,,rail
"LINESTRING (16.0597896 51.1752753,16.0665842 51.1767326,16.0788283 51.179834,16.0897188 51.1826967,16.1003618 51.1861399,16.111476 51.1909745,16.1182137 51.1946054,16.1219044 51.1970796,16.1289855 51.2006292,16.139371 51.2076471,16.1425467 51.209798,16.1448641 51.2113842,16.1467095 51.2124865,16.1496278 51.213293,16.1551218 51.2131386)",28366246,,rail
"LINESTRING (16.9027283 52.3748274,16.9014504 52.3751832,16.9002595 52.3755147,16.8989297 52.3758925)",28373298,,rail
"LINESTRING (16.9032112 52.3748757,16.9032149 52.3745621)",28373302,,rail
"LINESTRING (16.9032149 52.3745621,16.9032171 52.3743854,16.9031312 52.3739766,16.9027331 52.3726938,16.9024467 52.3719131,16.9019691 52.3708291,16.9016862 52.3699655,16.9015112 52.369451,16.9008327 52.3674465,16.9000558 52.3651046,16.8987433 52.3617794,16.8968979 52.3562493,16.896134 52.3537278,16.8947198 52.3494823,16.8945224 52.3489632)",28373303,,rail
"LINESTRING (16.9027283 52.3748274,16.9040778 52.3744295,16.9051246 52.3741119,16.9065795 52.3736939,16.9082913 52.3732196,16.9099376 52.3727914,16.912461 52.372215)",28373304,,rail
"LINESTRING (16.8989297 52.3758925,16.8951426 52.3769671,16.8931763 52.3775528,16.8913679 52.3780686)",28373307,,rail
"LINESTRING (16.9014504 52.3751832,16.8998472 52.3754893,16.8989897 52.3755929,16.8982393 52.3756202,16.8966225 52.3755929,16.8956094 52.3756187,16.8949657 52.3756659,16.8946386 52.3757055,16.8941246 52.3757916,16.8928238 52.3761153,16.8918539 52.3765031,16.8894936 52.3775719,16.8878628 52.3783579,16.8863227 52.3790507)",28373311,,rail
"LINESTRING (16.8984337 52.3759577,16.8988151 52.3760264)",28373312,,rail
"LINESTRING (16.8988151 52.3760264,16.8994674 52.3761836,16.9000596 52.3763827,16.9006003 52.376608,16.9011325 52.3768438,16.9016131 52.377111,16.9018953 52.3772882,16.9021528 52.3774716)",28373313,,rail
"LINESTRING (16.8913679 52.3780686,16.8894983 52.37854,16.8891467 52.3786436,16.8862982 52.3794207,16.8848922 52.3798129)",28373314,,rail
"LINESTRING (16.8863227 52.3790507,16.8854424 52.3793743,16.8841377 52.3797149,16.8826958 52.3799664,16.8813225 52.3801183,16.8803268 52.3801445,16.8793827 52.3801235,16.8770395 52.3800292,16.8727652 52.3798354,16.8652121 52.3795629)",28373315,,rail
"LINESTRING (16.8848922 52.3798129,16.8835372 52.3801012,16.8821399 52.3802794,16.8808161 52.3803907,16.8794428 52.3804117,16.8783699 52.3803541,16.8749195 52.3802074,16.8710056 52.3800554,16.868285 52.379918,16.867375 52.3798721,16.8644224 52.3797516,16.8622681 52.3796782,16.8614597 52.3796257,16.8592468 52.379301)",28373316,,rail
"LINESTRING (16.902545 52.3856678,16.9007789 52.3843479,16.8987397 52.3829435,16.8979365 52.3825313,16.8968512 52.3822062,16.8952583 52.3818567,16.8915271 52.3808975,16.8906543 52.3807643)",28373466,,disused
"LINESTRING (14.7056202 51.972755,14.7073657 51.974003)",28379149,,rail
"LINESTRING (14.7073657 51.974003,14.7092309 51.9750326)",28379150,,rail
"LINESTRING (14.7127931 51.944481,14.7127959 51.9446744)",28379151,,rail
"LINESTRING (14.7127959 51.9446744,14.7126865 51.94553,14.7124914 51.9461694,14.7121635 51.9469097,14.7112817 51.9482169)",28379152,,rail
"LINESTRING (14.7112817 51.9482169,14.7110738 51.9485285)",28379153,,rail
"LINESTRING (14.7110738 51.9485285,14.7095809 51.9512545,14.7089273 51.9521265,14.7088874 51.9521338,14.7077919 51.9542581,14.7062103 51.959392,14.7056959 51.9611852,14.7054167 51.962481,14.7048482 51.9642498,14.7044016 51.9658327,14.7038762 51.9671405,14.7028606 51.968832,14.7027242 51.9690091,14.7016631 51.9704109,14.7014127 51.9706947,14.7010246 51.9711168,14.7301484 52.0313929,14.7308138 52.0321823,14.7315019 52.0330725,14.7319536 52.0337884,14.7326544 52.0351189,14.7330096 52.0360674)",28379154,,rail
"LINESTRING (15.1359477 51.6350598,15.1353678 51.6351858)",28384412,,rail
"LINESTRING (15.1353678 51.6351858,15.1282647 51.6366703,15.1257424 51.6370482,15.12164 51.637525,15.1193351 51.637687,15.116001 51.6378759,15.1131887 51.6379299,15.1104199 51.6379209,15.1073902 51.6378399,15.0982142 51.637552,15.087429 51.6372461,15.080152 51.6370302,15.0684246 51.6366883,15.0626116 51.6364994,15.0575089 51.6364094,15.0543053 51.6364184,15.0522758 51.6364094,15.0504493 51.6365624,15.0478835 51.6369492,15.0455351 51.6373991,15.0444189 51.637714,15.0422735 51.6383078,15.0412008 51.6386676,15.0388379 51.6395403,15.0368954 51.6404129,15.0303431 51.6438763,15.0285891 51.6447309,15.0273424 51.6450997,15.0257044 51.6454685,15.0137305 51.6480591,15.0049459 51.6499389,15.0018292 51.6505865,14.9964076 51.6516029,14.9786788 51.6546158,14.9616603 51.6574576,14.9437576 51.6603802,14.9326447 51.6623132,14.9271595 51.6632576,14.9180704 51.6647952,14.9156532 51.6651851,14.9094162 51.6661798,14.9036467 51.6672228,14.9014143 51.6675644,14.8992254 51.6677443,14.8971234 51.6678252,14.8940502 51.6677982,14.8773072 51.6676364,14.8691448 51.6675861,14.8668265 51.6675824,14.8586506 51.6674566,14.8571285 51.6674655,14.8548381 51.6674925,14.8536639 51.6675644,14.8527217 51.6676723,14.8516055 51.6678072,14.8501994 51.668041,14.8492281 51.6682657,14.8444879 51.6695963,14.832531 51.6732856,14.8320212 51.6734351,14.8269765 51.6750083,14.8203301 51.6771329,14.8182509 51.6778362,14.8102879 51.6808536,14.7841128 51.6911868,14.779306 51.6930574,14.6754323 51.7337033,14.674357 51.7340838,14.6724084 51.7347226,14.6710842 51.7350837,14.6692991 51.735467,14.6685379 51.7356071,14.6677908 51.7357469,14.6665245 51.7359342)",28384413,,rail
"LINESTRING (17.5181113 50.2680228,17.5178632 50.2686352,17.5175737 50.269111,17.5170912 50.2697102,17.5164956 50.2703039,17.5156944 50.270878,17.5146181 50.2714832,17.5134932 50.2719591,17.5121579 50.2723935,17.5043404 50.2748969,17.5030132 50.27529,17.5014917 50.275652,17.499509 50.2759985,17.4968222 50.2763813,17.4934314 50.2768726,17.4909469 50.2772657,17.4895793 50.2775656,17.4879041 50.2780466,17.4866174 50.2784862,17.4854115 50.2790137,17.4843999 50.2795722,17.4830242 50.2803893,17.4820126 50.2811806,17.4811143 50.2820132,17.4804588 50.2827785,17.4799975 50.2833318,17.4770841 50.2869825,17.4765905 50.2876237,17.4754899 50.2890094)",28389308,,rail
"LINESTRING (21.0171548 52.2198884,21.0173294 52.2198881,21.0174566 52.2198876,21.0175225 52.2198831,21.017644 52.2198612,21.0177802 52.2198213,21.0178524 52.21977,21.0179181 52.2197004)",28391316,14 - 19,tram
"LINESTRING (16.8554109 52.4217801,16.8560944 52.4213902,16.8567724 52.4211092,16.8577285 52.4207276,16.8580722 52.4206029,16.859015 52.4202611,16.8601884 52.4198265,16.8627873 52.4188513)",28397457,,rail
"LINESTRING (16.8627091 52.4187559,16.8592757 52.4200226,16.8580722 52.4206029,16.8575634 52.4208918,16.8572243 52.4211993,16.8571378 52.4213237,16.856981 52.421687,16.8569549 52.4221163,16.8570071 52.4223442,16.8571635 52.4226251,16.8576242 52.4232664,16.8576822 52.4233456,16.8579111 52.4236534,16.8583891 52.424353)",28397458,,rail
"LINESTRING (16.8486886 52.4320067,16.8476108 52.4327329,16.846759 52.4332735,16.8463766 52.4336869,16.8462027 52.4340261,16.8460986 52.4343276)",28397473,,rail
"LINESTRING (16.8529044 52.4228583,16.8554109 52.4217801,16.8559901 52.421565,16.856555 52.4214378,16.8571378 52.4213237,16.8575025 52.4212523,16.8578936 52.4212099,16.8599363 52.4206905)",28397479,,rail
"LINESTRING (16.8583891 52.424353,16.8590845 52.4253707,16.8593974 52.4258318)",28397481,,rail
"LINESTRING (16.8593974 52.4258318,16.8597625 52.4264625)",28397483,,rail
"LINESTRING (16.8597625 52.4264625,16.8598428 52.4268428,16.8598407 52.4272099,16.8597412 52.4274537,16.8594837 52.4277467,16.8589643 52.428176,16.8582134 52.4286365,16.8561792 52.4298977,16.8533468 52.4316823,16.851782 52.4326232,16.8501664 52.4336287,16.8482367 52.4348477,16.8450412 52.4369103)",28397484,,rail
"LINESTRING (16.841716 52.4389291,16.8426216 52.4381763,16.8444295 52.4370791,16.8454986 52.4363106,16.8457768 52.4360456,16.8460462 52.4356957,16.8461679 52.4353088,16.8461332 52.4348424,16.8460986 52.4343276,16.8460028 52.4328972,16.845968 52.4324943,16.8459507 52.4323353)",28397487,,rail
"LINESTRING (20.944943 52.2717032,20.9443589 52.2716092,20.9441615 52.2715773,20.9434466 52.2714608,20.943039 52.2713895,20.9428255 52.271241,20.9428546 52.271045,20.9430002 52.27095,20.9432913 52.2708669,20.9435728 52.2708906,20.9437184 52.2710272,20.9439737 52.2713201,20.9440192 52.2714192,20.9443589 52.2716092)",28408383,2 - 19,tram
"LINESTRING (20.9440192 52.2714192,20.9441615 52.2715773,20.9442869 52.2717165,20.9442869 52.2718086,20.9440928 52.2719481)",28408390,,tram
"LINESTRING (17.0335362 51.0989477,17.0332706 51.0990127)",28458122,,rail
"LINESTRING (17.0332706 51.0990127,17.0322315 51.0992494)",28458123,,rail
"LINESTRING (17.0332092 51.0988447,17.0334693 51.0987381)",28458124,,rail
"LINESTRING (17.0334693 51.0987381,17.0336574 51.0986592,17.034597 51.0982358,17.0356297 51.0979971,17.0377455 51.0976458,17.0405564 51.0973446,17.043718 51.0970412)",28458125,,rail
"LINESTRING (17.028604 51.1001797,17.0280144 51.1003355)",28458126,,rail
"LINESTRING (17.0280144 51.1003355,17.0252236 51.1010481,17.0242993 51.1012182)",28458127,,rail
"LINESTRING (16.7098844 53.132466,16.708678 53.1329241,16.7077872 53.1333922)",28480471,,rail
"LINESTRING (16.7064026 53.1342894,16.7043376 53.1363142,16.7034562 53.1383812,16.7036532 53.137841,16.703339 53.1385949,16.7028299 53.1410266,16.702704 53.1414342,16.7009823 53.1427038,16.699694 53.1432692,16.6982863 53.1435679,16.6976515 53.1437027,16.6959233 53.1437593,16.6933886 53.1437037,16.6904702 53.1434977,16.6877237 53.1433948,16.6841188 53.1433948,16.6815439 53.1430858,16.6784539 53.14288,16.6738344 53.1431335,16.6678263 53.1436484,16.6623331 53.144472,16.6452337 53.1480253,16.6434761 53.1483767,16.6412188 53.1484875,16.6380863 53.1485876,16.635196 53.1487047,16.6322924 53.1498257,16.6295459 53.1523995,16.6274858 53.154973,16.623881 53.1575463,16.6213148 53.1600356,16.6207089 53.1610245)",28480473,,rail
"LINESTRING (22.6907997 51.2243659,22.6946434 51.2237845,22.7087383 51.2214118,22.7117872 51.2210798,22.7139955 51.2209927,22.7152098 51.2209723,22.7486837 51.2212948,22.751602 51.2212948,22.7541769 51.2207573,22.7873076 51.2096819,22.7902258 51.2088215,22.7933157 51.2084989,22.8036154 51.2083913,22.8060186 51.2088215,22.8236998 51.2128004,22.826618 51.2134456,22.8290213 51.2134456,22.892536 51.2080687,22.8961409 51.2077461,22.8983725 51.2074234,22.9050673 51.2046272,22.9166791 51.199447,22.92292 51.1966676,22.9244557 51.1956772,22.9258247 51.1946799,22.9268399 51.1937061,22.9275549 51.1927948,22.928658 51.1904546,22.9302635 51.187593)",28498764,,rail
"LINESTRING (19.0035954 51.5825652,19.0093134 51.5780326,19.0182397 51.5704578,19.0197847 51.5687506,19.020643 51.5674702,19.0213297 51.5651226,19.021673 51.5424947,19.0220163 51.5405729,19.0230463 51.5387579,19.0251062 51.5372631,19.031801 51.5335258,19.0345476 51.5314969,19.0357492 51.5300018,19.0362642 51.5281863,19.0354059 51.5242347,19.0292261 51.5032962,19.0275095 51.4999836,19.0182397 51.4860894,19.0172098 51.484486,19.0168665 51.4824549,19.0184114 51.463743,19.0182397 51.461711,19.0175531 51.4602136,19.0130899 51.453368,19.0039919 51.4403157,19.0034769 51.4390316,19.0029619 51.4373195,19.0019319 51.4304705,19.0015886 51.4288651,19.0005586 51.4273667,18.9990137 51.4257611,18.9857957 51.4195527,18.9840791 51.418161,18.9825342 51.4158057,18.9821909 51.4137716,18.9854524 51.3811055,18.9857957 51.3775697,18.9859674 51.3752124,18.9816759 51.3520612,18.9796159 51.3415536,18.9787576 51.3400523,18.9737794 51.3323307,18.9727495 51.329971,18.967428 51.3081921,18.9662263 51.3019676,18.9645097 51.2839334,18.9624498 51.2552573,18.9615915 51.2416111,18.9612482 51.2397841,18.9603899 51.2380646,18.9579866 51.2347327,18.9454553 51.2236607,18.9430521 51.2209729,18.9423654 51.2191451,18.9420221 51.2150592,18.9408205 51.1962379,18.9401338 51.1935485,18.9387605 51.1922575,18.9363573 51.1901059,18.9341257 51.1877389,18.9330957 51.1864478,18.9317224 51.1818209,18.9277742 51.1685835,18.9265726 51.1657848,18.9150713 51.1423126,18.9140413 51.1397277,18.9140413 51.137035,18.9140413 51.1345576,18.9135263 51.1328341,18.911123 51.1299256,18.9076898 51.1256163,18.9071748 51.1243234,18.9073465 51.123246,18.9075182 51.1218453,18.9090631 51.1202291,18.9109514 51.1191516,18.9148996 51.1165655,18.9169595 51.114518,18.9178178 51.1125783,18.9199594 51.1024049)",28499067,,rail
"LINESTRING (18.8577364 50.7431935,18.8601396 50.7376532,18.8627071 50.7314307,18.8671777 50.7205936)",28499091,,rail
"LINESTRING (18.8762355 50.7459613,18.8721559 50.7439538,18.870096 50.7419985,18.868551 50.7401518,18.8671777 50.7387395,18.8644312 50.7372186,18.8623712 50.7365667,18.858423 50.7356976,18.8537881 50.7359149,18.8505266 50.7362408,18.847265 50.7364581,18.8448374 50.7362725)",28499128,,rail
"LINESTRING (18.8671777 50.7387395,18.8652895 50.73711,18.8639162 50.735589,18.8632295 50.7342852,18.8628862 50.7333074,18.8627071 50.7314307)",28499134,,rail
"LINESTRING (18.8577364 50.7431935,18.857393 50.7423244,18.8568781 50.7412381,18.8558481 50.7401518,18.8546465 50.7392827)",28499145,,rail
"LINESTRING (17.998995 51.2959473,18.0016611 51.2946689,18.005266 51.2933808,18.0085275 51.2929514,18.0128191 51.2938102,18.0165956 51.2952056,18.0212305 51.2967084,18.025007 51.2973524,18.0572794 51.3010017,18.0612276 51.3012163,18.0977914 51.3002504,18.1314371 51.2998211,18.1362436 51.2997137,18.1415651 51.3002504,18.1577013 51.3016456,18.1609628 51.3013237)",28499181,,rail
"LINESTRING (18.1609628 51.3013237,18.1642244 51.3002504,18.1692026 51.2979964,18.1733224 51.295957,18.176069 51.2949909,18.1951234 51.2902677,18.2174394 51.2853292,18.2227609 51.284685,18.3261011 51.275021)",28499189,,rail
"LINESTRING (18.5291765 51.243438,18.5523508 51.2392468,18.5640237 51.2367749,18.5686586 51.2351627,18.5715768 51.233228,18.5854814 51.2211879,18.5897729 51.2179624,18.5954378 51.2149517,18.6222169 51.2010784,18.6242769 51.1996801,18.6254785 51.1975287,18.6345766 51.1707362,18.6349199 51.1677224,18.6347482 51.1637396,18.6340616 51.1593258,18.6215303 51.1303565,18.6158655 51.1181818,18.6148355 51.1159189,18.6141489 51.114087,18.6139772 51.1117161,18.6160371 51.1046028,18.6163805 51.1027704,18.6156938 51.0869224,18.6146638 51.084658,18.6069391 51.0766777,18.6028192 51.0713927,18.6019609 51.0684803,18.6014459 51.0645968,18.6011026 51.0614681,18.6016176 51.059634,18.6029909 51.0575841,18.6060808 51.055534,18.6117456 51.0539155,18.6179254 51.0517573,18.6244485 51.0478724,18.6287401 51.0434475,18.6399631 51.0312968,18.6441106 51.0268337,18.6508 51.0196352,18.6572359 51.0036047,18.6589525 51.0012282,18.7011812 50.9656736,18.7035844 50.9634032,18.7130258 50.9497787,18.7138841 50.9480483,18.7255571 50.9150506,18.7269304 50.9127778,18.7583444 50.8892853,18.7596616 50.8876485,18.7899301 50.8333754,18.7978265 50.8207973,18.8005731 50.8181945,18.803663 50.8160254,18.8136194 50.8120122,18.8223741 50.8079988,18.8242624 50.8068055,18.825979 50.8043104,18.8266656 50.8012728,18.8313005 50.7869496,18.8331888 50.7830425,18.8469149 50.7601009,18.8476083 50.7589417)",28499245,,rail
"LINESTRING (18.8671777 50.7205936,18.8810649 50.688046,18.8839832 50.6842394,18.9105907 50.6552994,18.9117923 50.6536669,18.9123073 50.6519255,18.9123073 50.6504017,18.900806 50.6186091,18.899776 50.6170843,18.8953128 50.6126184,18.8913646 50.6065179,18.8894763 50.6017242,18.8879314 50.5978016,18.8870731 50.5945326,18.8853564 50.5846152,18.8846698 50.577203,18.8848415 50.5751317,18.8915363 50.5580131,18.8929095 50.5523418,18.8913646 50.5330326,18.8913646 50.5276858,18.8920512 50.5244119,18.8990894 50.5137156,18.900291 50.5095674,18.9006343 50.503126,18.8999477 50.4904591,18.899261 50.4866365,18.8980594 50.4837967,18.8929095 50.4768056,18.8910213 50.474293,18.8872634 50.4706134,18.8843265 50.4677375,18.8798633 50.4631482,18.8729968 50.4563726,18.8680186 50.451345,18.8675502 50.4506462,18.8673411 50.4503343)",28499280,,rail
"LINESTRING (18.7279964 50.2958437,18.729891 50.2959081,18.7319689 50.2959033)",28499370,,rail
"LINESTRING (18.7503372 50.2653076,18.7605586 50.2708714,18.7641635 50.2726269,18.7657085 50.2742726,18.7661092 50.2760463)",28499383,,rail
"LINESTRING (18.7365128 50.2980301,18.7406459 50.2997188,18.7430492 50.3011442,18.7454524 50.3030082,18.7460536 50.3037132)",28499396,,rail
"LINESTRING (18.7454524 50.3030082,18.7445585 50.3016837,18.7444743 50.3004697,18.7455622 50.2983284,18.7476184 50.2956682,18.7481868 50.2951595,18.7490784 50.2947651)",28499404,,rail
"LINESTRING (18.7161332 50.6630527,18.7272563 50.6601965,18.7437358 50.6554082,18.7526622 50.6525785,18.8192668 50.6305883,18.8249316 50.6285194,18.8369479 50.6223121,18.8493076 50.6154505,18.8563457 50.6095683,18.8669887 50.599654,18.8731685 50.5910454,18.8814082 50.5798192,18.8848415 50.5751317)",28499465,,rail
"LINESTRING (16.9063644 52.3759087,16.90599 52.3762541)",28522444,,rail
"LINESTRING (16.90599 52.3762541,16.9056854 52.3765604,16.9054108 52.3769376,16.9051962 52.377273,16.9047068 52.3782352,16.9045352 52.3787434,16.9044665 52.3794822,16.9047028 52.3806422,16.9051486 52.3819008,16.906034 52.3835661)",28522445,,rail
"LINESTRING (16.8836376 52.3802977,16.8846098 52.3802702,16.8881889 52.3803907,16.8895283 52.3806253)",28522550,,rail
"LINESTRING (16.8829189 52.3803017,16.884421 52.3800885,16.8877085 52.3801618,16.8884293 52.3802074)",28522551,,rail
"LINESTRING (16.868285 52.379918,16.8699156 52.3800712,16.8706795 52.3802126,16.8712116 52.380375,16.8723536 52.3810103)",28538771,,rail
"LINESTRING (14.6740822 53.391801,14.6703915 53.3914273,14.667087 53.3910127,14.6617655 53.3899173)",28549240,,rail
"LINESTRING (14.661817 53.3899992,14.667087 53.3910741,14.6703915 53.3914785,14.6740736 53.3918521)",28549415,,rail
"LINESTRING (23.5297824 53.4430153,23.5294676 53.4405301,23.5291933 53.4386823,23.5289513 53.4380529,23.5278609 53.4370785,23.5267799 53.4365884,23.5250744 53.4360625,23.520079 53.4344248,23.5181698 53.4339026,23.5176957 53.4337037,23.5157048 53.4330737,23.5151937 53.4329106,23.5145355 53.4326856,23.5135241 53.4322655,23.5128749 53.4315949,23.5127265 53.4312524,23.5129453 53.4308979,23.5136692 53.4299538,23.5141962 53.4294543)",28583028,,rail
"LINESTRING (16.8361797 52.3780065,16.8367033 52.3778912,16.8372097 52.377734,16.8376474 52.3775559,16.8381367 52.3772677,16.8384285 52.3770686,16.8393253 52.3764752,16.8400122 52.3759882,16.8411201 52.375393,16.8424496 52.3750412,16.8437568 52.3750278,16.8451769 52.374961,16.8457732 52.374933,16.8471248 52.3747843,16.8480554 52.3744731)",28598789,,rail
"LINESTRING (16.8475457 52.3740266,16.8457067 52.3748383,16.8451769 52.374961)",28598791,,rail
"LINESTRING (16.8361797 52.3780065,16.8357077 52.3780641,16.8350682 52.3780855,16.8340159 52.3780787,16.8338782 52.3780778,16.8321624 52.378019,16.8314231 52.3779555,16.8296068 52.3778637)",28598792,,rail
"LINESTRING (16.8321624 52.378019,16.8347929 52.3783446)",28598793,,rail
"LINESTRING (16.8296068 52.3778637,16.8274648 52.3777719,16.8262874 52.3777566)",28598794,,rail
"LINESTRING (16.8262874 52.3777566,16.825849 52.377749)",28598795,,rail
"LINESTRING (16.8262874 52.3777566,16.8267381 52.3777306,16.8288052 52.3776113,16.8303083 52.377336,16.8309095 52.3770683,16.8313939 52.3765379,16.831646 52.3760347,16.8317989 52.3745599)",28598796,,rail
